x,y,z
-0.001867,-0.015236,0.10928
-0.0021553,-0.050425,0.067041
0.0017264,-0.0035264,0.1023
-0.0007431,-0.059003,0.07744
-0.0016089,-0.037732,0.064107
-0.0036159,-0.03724,0.03765
-0.0012892,-0.047199,0.060176
-0.0033366,-0.035538,0.035056
-0.0018483,-0.060812,0.058336
-0.0039625,-0.055951,0.028363
-0.0044793,-0.070021,0.033777
0.0023304,-0.051637,0.10843
0.00027677,-0.0017565,0.075613
-0.0012617,-0.049171,0.071159
-4.1791e-05,-0.069498,0.069236
0.0020129,-0.0072132,0.10534
0.00033399,-0.021663,0.11674
-0.00038033,-0.044708,0.025159
-0.00032672,-0.022661,0.1102
0.0028968,-0.04723,0.11253
-0.0013867,-0.057518,0.069233
0.00072181,-0.046224,0.089859
-3.466e-05,0.00068841,0.071364
-0.0024112,-0.04707,0.043566
-0.00038811,-0.061346,0.086208
0.0011411,-0.003805,0.073961
-0.0012734,-0.020618,0.039352
-0.0026683,-0.056088,0.080002
-0.00091271,-0.064821,0.056829
0.00045875,-0.018875,0.12557
-0.0035288,-0.066977,0.023241
0.0002081,-0.022717,0.10296
6.9084e-05,-0.024459,0.11331
6.9097e-05,-0.035512,0.064828
-0.0020127,-0.043725,0.017485
0.00028158,-0.0064593,0.048165
-0.0001627,-0.031408,0.10314
0.0016397,-0.0024117,0.11328
0.00028973,-0.036323,0.10673
-0.0061914,-0.042695,0.026635
-0.00064987,-0.064751,0.0864
-0.00083166,-0.056975,0.06062
-0.0086904,-0.034176,0.032591
-0.0034448,-0.067113,0.023306
0.00015447,-0.041725,0.085372
-0.00025105,-0.06127,0.057249
-0.0019849,-0.056539,0.06211
-0.00024948,-0.043238,0.084103
-0.0024481,-0.001819,0.091308
0.00054902,-0.01958,0.03142
-0.0035501,-0.011873,0.11372
0.0018835,-0.052161,0.094119
0.0013218,-0.0069798,0.061227
-0.0013941,-0.056146,0.066485
0.00051722,-0.050843,0.099274
0.0012673,-0.017691,0.12373
0.002816,-0.059343,0.10052
0.00073765,-0.04001,0.064875
0.00056675,-0.0044817,0.06175
-0.00029601,-0.062883,0.074204
0.0008819,-0.065822,0.065701
-0.0004168,-0.038233,0.087586
-0.0029432,-0.047211,0.048335
-0.00039861,-0.034226,0.10761
-0.0021275,-0.023877,0.037219
0.0018051,-0.0057357,0.12463
-0.00055498,-0.035842,0.066422
-0.0046298,-0.027114,0.028132
-0.00045861,-0.036672,0.033367
-0.0019604,-0.016285,0.088528
-0.00092115,-0.062457,0.056489
-0.0012507,-0.0076004,0.074251
0.00021953,-0.06548,0.086811
-0.0052601,-0.028743,0.029508
0.0010367,-0.0068218,0.10464
-0.00069172,-0.067483,0.07668
0.0001329,-0.037332,0.1097
0.00051575,-0.029596,0.033581
0.001165,-0.020822,0.12392
0.0010033,-0.032478,0.11935
0.001008,-0.037992,0.11402
-0.0032228,-0.016585,0.040407
-0.0012391,-0.02335,0.037848
0.00061895,-0.0043226,0.094011
0.0013512,-0.017295,0.087458
-0.0010264,-0.039096,0.032743
-0.00082226,-0.052729,0.061009
0.0017062,-0.044893,0.022332
0.00078748,-0.014693,0.11765
0.0014607,-0.065969,0.062068
-0.0020607,-0.029312,0.019897
-0.0016841,-0.046298,0.041413
0.0014072,-0.039243,0.11427
-0.00055677,-0.045225,0.058983
-0.00012049,-0.036481,0.11029
0.0013955,-0.02241,0.10245
-0.0011288,-0.055053,0.048065
-6.3627e-05,-0.053344,0.04404
0.0025079,-0.0052688,0.053673
0.001044,-0.01079,0.039802
-0.00013511,-0.012025,0.090824
0.0014784,-0.024664,0.10316
0.00087017,-0.067378,0.068833
-0.0017586,-0.048968,0.038998
0.00031323,-0.037939,0.11639
0.0017123,-0.025276,0.11948
-0.0024974,-0.033169,0.015156
0.0002096,-0.017473,0.10733
-0.00016822,-0.0096976,0.092382
-0.0006067,-0.029938,0.017307
-0.0037741,-0.044024,0.026216
0.0013192,-0.0085323,0.045354
0.0014995,-0.016546,0.089846
0.0030818,-0.065407,0.094041
0.00098091,-0.032746,0.099823
-0.0011011,-0.064312,0.023966
0.00064697,-0.062916,0.077117
-0.00065544,-0.070207,0.057004
-0.0011088,-0.070827,0.05664
-0.0034015,-0.018187,0.026385
0.00040065,-0.020551,0.033329
0.00061229,-0.065713,0.08501
0.00042615,-0.010525,0.095455
-0.0017152,-0.066976,0.090109
0.00090814,-0.066956,0.088269
0.00087904,-0.043088,0.062757
-0.0038988,-0.041296,0.025484
0.0011256,-0.028747,0.11313
-0.0019218,-0.025841,0.035674
-0.0019159,-0.035236,0.027394
0.0010288,-0.065024,0.057039
0.0026438,-0.056736,0.10036
-0.0028801,-0.027578,0.026128
0.0010913,-0.031277,0.032843
-1.7836e-05,-0.036249,0.066898
0.00029945,-0.016256,0.10963
0.00010654,-0.06635,0.081471
-0.00064711,-0.001719,0.081922
-0.0020054,-0.045646,0.047206
-0.0027706,-0.057574,0.04762
0.0023021,-0.0052717,0.10811
-0.00050469,-0.0095078,0.096083
0.00033072,-0.012478,0.094325
-0.0025112,-0.056615,0.027856
-0.00029989,-0.066494,0.022071
-0.00028443,-0.0050091,0.096089
0.00059448,-0.034629,0.03153
-0.00020751,-0.049133,0.062379
-0.0049438,-0.060725,0.025626
-0.0051452,-0.071159,0.048641
0.00082915,-0.042379,0.061136
0.0002784,-0.064361,0.017311
0.0010222,-0.030601,0.098574
-0.0015053,-0.013574,0.037992
-0.0013097,-0.042428,0.026632
-0.00092346,-0.038239,0.035152
0.0019909,-0.03172,0.11774
-0.0017551,-0.017692,0.028073
0.00022554,-0.067101,0.057785
0.0023906,-0.070239,0.058838
0.00047001,-0.052555,0.10494
0.0017959,-0.0336,0.11497
0.0011327,-0.044948,0.016142
-0.0018898,-0.041988,0.063477
0.0038824,-0.049182,0.089638
0.00031381,-0.015668,0.086029
0.0013677,-0.069003,0.079048
0.00038856,-0.053529,0.039247
0.0020803,-0.025423,0.10148
0.0030105,-0.06758,0.087219
0.0005881,-0.069509,0.065062
0.00068457,-0.033106,0.025578
-0.0032666,-0.00054905,0.062029
0.00022348,-0.051635,0.04196
-0.0019765,-0.002773,0.074177
0.0001359,-0.0034195,0.1083
-0.0030506,-0.04097,0.015954
-0.0021007,-0.072314,0.052327
0.00044068,-0.056649,0.027152
-3.7705e-05,-0.021938,0.019654
0.0024667,-0.0082587,0.12567
0.0022463,-0.017688,0.11593
-1.5326e-05,-0.0024109,0.084853
0.0022272,-0.032529,0.10805
4.2275e-05,-0.048307,0.093495
0.001594,-0.053354,0.037419
0.0018028,-0.0022482,0.080546
0.0017357,-0.027253,0.099682
0.0021016,-0.0015364,0.086317
0.0021902,-0.060846,0.043447
0.00132,-0.065931,0.024429
0.0022141,-0.015062,0.090897
0.00077216,-0.033821,0.063994
0.00016926,-0.012488,0.038322
0.00031541,-0.025574,0.036576
0.0031535,-0.059212,0.046302
0.0016208,-0.068085,0.062012
0.0015861,-0.043171,0.085252
0.0054795,-0.054807,0.10421
0.0026068,-0.031903,0.097616
0.0019558,-0.041393,0.061482
0.0019693,-0.032309,0.10433
0.0031212,-0.034414,0.099693
0.002348,-0.036564,0.10351
0.0067138,-0.0043765,0.12258
-0.0025433,-0.028118,0.021683
0.00027124,-0.0036924,0.062343
0.00015878,-0.046897,0.061805
0.0017317,-0.029568,0.098881
0.0030785,-0.023161,0.10201
0.0027891,-0.0066023,0.10455
0.00084895,-0.034696,0.031613
-0.0035843,-0.057057,0.015815
0.0029994,-0.015984,0.1215
0.0030411,-0.054593,0.062586
-0.0013897,-0.047028,0.047427
0.0029517,-0.03871,0.033073
0.0036883,-0.02548,0.11718
0.0045445,-0.06311,0.096915
0.0014638,-0.060714,0.022818
0.0015655,-0.020786,0.10831
0.0044209,-0.029498,0.11584
0.0027646,-0.064065,0.060114
0.0039619,-0.040359,0.11219
0.0037298,-0.0026024,0.10138
0.00010529,-0.070503,0.043125
0.0030217,-0.0053454,0.092582
-0.00040252,-0.063735,0.01652
-0.0014124,-0.022879,0.036245
0.0026447,-0.067175,0.043578
0.00052958,-0.059038,0.064368
0.001613,-0.03775,0.033946
0.0022369,-0.013552,0.12349
0.0078805,-0.0017777,0.099076
0.0015716,-0.060098,0.023113
0.0053033,-0.067154,0.089713
0.0030684,-0.033049,0.061908
0.0034004,-0.0043447,0.1113
0.0036702,-0.0048108,0.10797
0.0067062,-0.0064425,0.12509
0.0028718,-0.012193,0.086825
-2.8946e-06,-0.058989,0.028001
0.0030671,-0.026286,0.099724
0.00090712,-0.066698,0.069365
-0.00074945,-0.017036,0.037649
0.0029235,-0.023534,0.036189
9.6912e-05,-0.066618,0.021174
0.0026648,-0.069485,0.071524
0.00043141,-0.046757,0.04494
0.0023158,-0.034777,0.021815
0.0029973,-0.0332,0.058383
0.00036853,-0.028694,0.016878
0.0012492,-0.047801,0.042958
0.0028886,-0.041985,0.11436
0.0047318,-0.02564,0.11941
0.0036888,-0.026386,0.11511
0.004296,-0.02599,0.10113
0.0053848,-0.019811,0.12193
0.0032419,-0.03286,0.11246
0.0024434,-0.01425,0.0846
0.0029052,-0.032764,0.10008
0.0040968,-0.0070407,0.092987
0.004175,-0.039619,0.060251
-0.0027445,-0.0055723,0.07354
-8.7564e-05,-0.044281,0.059039
0.0044692,-0.02546,0.10703
0.0054552,0.0004813,0.071149
0.0014923,-0.030002,0.033211
0.0039393,-0.00495,0.073851
0.002107,-0.045101,0.015256
0.00314,-0.03351,0.063149
-0.00060212,-0.06912,0.024936
0.0003867,-0.06915,0.045694
0.0018776,-0.0045398,0.046154
0.0054728,-0.011516,0.12661
0.0036082,-0.0036479,0.1034
0.0018815,-0.058741,0.012695
0.00099788,-0.055872,0.042631
0.0015101,-0.021413,0.10512
0.0034595,-0.035709,0.10663
0.00070063,-0.030858,0.024094
0.002747,-0.0090035,0.038419
0.0038406,-0.025176,0.10042
0.0037383,-0.057926,0.060406
0.0030082,-0.012146,0.090466
-0.00022609,-0.048101,0.037543
0.0016709,-0.065149,0.066319
0.0056299,-0.0014698,0.077277
0.0056937,-0.0033123,0.11663
0.002615,-0.046971,0.058388
0.0018854,-0.05689,0.025226
-0.0012102,-0.043683,0.01725
0.001565,-0.051148,0.045638
0.0015976,-0.057424,0.027418
0.0055935,-0.051267,0.10926
0.0018054,-0.049605,0.040784
0.0039056,-0.053732,0.095006
0.0036057,-0.032046,0.015291
0.005465,-0.029628,0.11853
0.0042751,-0.034464,0.096237
0.0026284,-0.03417,0.057356
0.008988,-0.048287,0.11041
0.0035539,-0.034913,0.022782
0.005071,-0.043065,0.10505
0.0036529,-0.033862,0.029317
0.0033346,-0.035697,0.10999
0.0042186,-0.036331,0.095033
0.0035252,-0.015081,0.083927
0.005679,-0.058975,0.098182
0.0032844,-0.053751,0.037039
0.0048502,-0.046783,0.085391
0.00084936,-0.0196,0.022294
0.0057926,-0.041385,0.097951
0.0042419,-0.041174,0.1022
0.0045637,-0.069893,0.070941
0.0043296,-0.044399,0.063705
0.005201,-0.043178,0.10235
0.0041373,-0.0057774,0.060405
0.0026044,-0.018542,0.024645
0.0035046,-0.0017876,0.090985
0.0041045,-0.059668,0.037652
0.005226,-0.004129,0.11373
0.0088425,-0.038867,0.028995
0.0011502,-0.055001,0.046949
0.0044083,-0.055098,0.086358
0.0044183,-0.037793,0.099486
0.0051127,-0.0067029,0.074331
0.0043732,-0.053617,0.083202
0.001066,-0.014975,0.036196
0.0014153,-0.025393,0.033846
0.0026799,-0.060004,0.060646
0.0031075,-0.068543,0.020819
0.0043739,-0.036626,0.05834
0.00083463,-0.06346,0.018514
0.0034169,-0.0066918,0.044704
0.0028058,-0.045757,0.019174
0.0043704,-0.034332,0.10181
0.0034653,-0.04045,0.011721
0.0035938,-0.03458,0.05514
0.0026777,-0.071132,0.041674
0.005127,-0.037094,0.10589
0.0058038,-0.039904,0.096743
0.0017866,-0.04222,0.02482
0.0046757,-0.044082,0.086071
0.0022641,-0.030082,0.032448
0.0011584,-0.04712,0.038926
0.0084264,-0.049267,0.11034
0.0050108,-0.036365,0.11537
0.0044196,-0.046196,0.018994
0.0021548,-0.064707,0.016628
0.0021028,-0.04784,0.039621
0.0026131,-0.038457,0.10717
0.0039659,-0.036738,0.054559
0.0072253,-0.062285,0.095249
0.0021703,-0.057124,0.021876
0.0030181,-0.032181,0.013495
0.0029828,-0.055233,0.044351
0.0032793,-0.0031533,0.047387
0.0057445,-0.04584,0.085109
0.0032603,-0.0034854,0.050539
0.0032063,-0.047067,0.062022
0.0020434,-0.063278,0.025999
0.0039715,-0.013448,0.12533
0.0022775,-0.048238,0.092404
0.0015448,-0.038541,0.065227
0.0048897,-0.070914,0.029107
0.0049539,-0.044799,0.0875
0.0027527,-0.056573,0.023718
0.0049917,-0.050871,0.090761
0.0066649,-0.034857,0.11824
0.0053106,-0.070003,0.077905
0.0042406,-0.054424,0.10115
-0.00051061,-0.071925,0.035847
0.0050653,-0.052366,0.082239
0.0042079,-0.033415,0.097098
0.0056512,-0.065813,0.044065
0.0040049,-0.068379,0.026398
0.0047959,-0.045001,0.059927
0.0041722,-0.053098,0.084492
0.0035289,-0.019854,0.01926
0.0053528,-0.056912,0.086129
0.0073204,-0.044202,0.10885
0.0053058,-0.0046686,0.093552
0.0033831,-0.025945,0.032713
0.005175,-0.038011,0.093993
0.00042885,-0.037944,0.031111
0.0049759,-0.053545,0.098225
0.0057441,-0.060574,0.03691
0.0047692,-0.039221,0.049386
0.0081554,-0.0045971,0.060235
0.0051683,-0.068763,0.066963
0.0027693,-0.071094,0.046095
0.0053448,-0.05141,0.058915
0.0038179,-0.055994,0.02255
0.0041092,-0.059634,0.062186
0.0020493,-0.061247,0.019957
0.0063395,-0.014828,0.085683
0.0060823,-0.051599,0.088912
0.0039496,-0.033626,0.012159
0.00028925,-0.044034,0.025976
0.006825,-0.058264,0.0933
0.0035424,-0.0018884,0.038737
0.0060142,-0.035839,0.06213
0.0010255,-0.02728,0.015964
0.0054911,-0.0026292,0.063049
0.0073387,-0.0022183,0.11153
0.0041652,-0.034982,0.063106
0.0068563,-0.059499,0.096237
0.0071574,-0.05657,0.0205
0.0050228,-0.0030657,0.04398
0.0058043,-0.043975,0.059632
0.0083159,-0.055335,0.099299
0.0030249,-0.009548,0.03638
0.0022107,-0.030957,0.015006
0.0083387,-0.059067,0.063056
0.0050632,-0.061623,0.04518
0.0049842,-0.00042025,0.040093
0.005093,-0.035625,0.058775
0.0073368,-0.013588,0.084146
0.003394,-0.028142,0.031285
0.0064427,-0.046939,0.038772
0.0027811,-0.053046,0.040126
0.0047718,-0.052977,0.062912
0.0045173,-0.042865,0.06367
0.0091436,-0.069664,0.039233
0.0058875,-0.0049781,0.073099
0.0048585,-0.030417,0.029967
0.004453,-0.047911,0.057782
0.0066134,-0.039592,0.093018
0.0023547,-0.03556,0.031021
0.005969,-0.045308,0.0097631
0.0052623,-0.062255,0.037776
0.0097516,-0.0020291,0.086198
0.0069805,-0.0036085,0.091028
0.0037486,-0.020536,0.034487
0.0059291,-0.033991,0.029199
0.0064152,-0.049088,0.084942
0.0080774,-0.039646,0.091866
0.003711,-0.036978,0.011118
0.0047628,-0.056773,0.020663
0.0062296,-0.05068,0.08411
0.0038958,-0.015639,0.0326
0.0080049,-0.060047,0.084809
0.0037306,-0.0693,0.02442
0.0055073,-0.039537,0.10099
0.0068393,-0.041103,0.04583
0.0094909,-0.045629,0.10605
0.0048044,-0.034717,0.055561
0.0071964,-0.043563,0.098751
0.0069942,-0.063796,0.094215
0.0037765,-0.0016783,0.036237
0.0035478,-0.04794,0.03707
0.0067466,-0.036077,0.027714
0.00075815,-0.061807,0.014202
0.0044293,-0.011236,0.031813
-0.0012607,-0.053046,0.015373
0.0057642,-0.046386,0.064156
0.0075387,-0.014655,0.085077
0.0059956,-0.066836,0.060595
0.0034346,-0.052349,0.03943
0.0069896,-0.056089,0.081713
0.0047189,-0.011092,0.028551
0.0020462,-0.065833,0.017583
0.0062261,-0.048331,0.03604
0.0067997,-0.052644,0.0097559
0.010806,-0.0031366,0.12056
0.0055049,-0.00022589,0.065764
0.0051077,-0.03336,0.013818
0.0055106,-0.070656,0.058623
0.0028268,-0.027339,0.036383
0.0068415,-0.068264,0.040556
0.0044513,-0.0058403,0.027551
0.010232,-0.0018915,0.081225
0.0075618,-0.034588,0.028515
0.00584,-0.049841,0.0644
0.0055183,-0.063606,0.016004
0.0059333,-0.037803,0.031493
0.0043254,-0.044306,0.012737
0.0046105,-0.071913,0.038751
0.0053636,-0.002706,0.026709
0.0060232,-0.068437,0.044776
0.0068605,-0.060343,0.059177
0.0063543,-0.0022118,0.043035
0.0063295,-0.0067699,0.092503
0.0081912,-0.066386,0.089672
0.0075119,-0.063444,0.063456
0.0082396,-0.00093909,0.048908
0.0043126,-0.031658,0.012637
0.0060873,-0.068267,0.066387
0.0068682,-0.052676,0.06469
0.0079976,-0.0001204,0.066058
0.0060475,-0.04573,0.064071
0.0055532,-0.010857,0.089531
0.0070664,-0.060493,0.070597
0.0053097,-0.063195,0.016347
0.0083462,-0.027202,0.12165
0.0097244,-0.062241,0.08745
0.0057997,-0.050961,0.083819
0.0083612,-0.031771,0.028835
0.0071858,-0.01036,0.12666
0.0058869,-0.010496,0.026016
0.00472,-0.017995,0.031248
0.0057508,-0.062101,0.01099
0.0047344,-0.043754,0.013197
0.0071691,-0.046965,0.087157
0.010972,-0.047271,0.10852
0.0071805,-0.070098,0.046178
0.0069969,-0.040248,0.11289
0.0069808,-0.016497,0.12528
0.0056585,-0.015619,0.0264
0.0054448,-0.046753,0.037874
0.0073283,-0.069955,0.023928
0.0084522,-0.053243,0.093994
0.0076681,-0.052917,0.081693
0.0072711,-0.021859,0.12207
0.007145,-0.050435,0.092912
0.0067425,-0.051156,0.064326
0.0082982,-0.0056207,0.089865
0.0078614,-0.039811,0.11538
0.0057849,-0.055958,0.021229
0.0071565,-0.029267,0.028287
0.007643,-0.048956,0.088043
0.0079371,-0.035577,0.017072
0.0075323,-0.05643,0.0077595
0.011854,-0.044402,0.054118
0.0084047,-0.055723,0.10286
0.0053053,-0.022602,0.029098
0.0037609,-0.014395,0.026945
0.0067997,-0.043335,0.012655
0.0075249,-0.0023488,0.095559
0.0091938,-0.05888,0.036536
0.0080726,-0.00932,0.091838
0.0040401,-0.035335,0.021268
0.0019565,-0.062004,0.019416
0.0056841,-0.00030625,0.032352
0.0095439,-0.065026,0.089782
0.010803,-0.015441,0.1252
0.0079618,-0.056009,0.086233
0.0096599,-0.01523,0.12566
0.0085432,-0.060484,0.069677
0.010054,-0.014467,0.088276
0.0096195,-0.055887,0.05573
0.0083731,-0.013426,0.0847
0.007549,-0.049794,0.055511
0.0095483,-0.030244,0.12126
0.0086091,-0.042489,0.10887
0.0084702,-0.059433,0.083409
0.0073454,-0.026051,0.034869
0.0092449,-0.0035546,0.088799
0.0047989,-0.072019,0.034008
0.0045903,-0.0029018,0.074339
0.0083556,-0.055188,0.097638
0.0093641,-0.013848,0.090764
0.0083359,0.00062083,0.035224
0.0066043,-0.034519,0.020661
0.0010184,-0.029714,0.020371
0.0082051,-0.028443,0.025105
0.0083429,-0.042685,0.046136
0.0065139,-0.06322,0.041775
0.0073742,-0.00010446,0.039923
0.0064568,-0.031076,0.035342
0.0068634,-0.071363,0.056184
0.0036623,-0.031609,0.02135
0.0078151,-0.048092,0.034151
0.009177,-0.041966,0.0943
0.0063044,-0.030303,0.012636
0.0071356,-0.037333,0.060504
0.0074418,-0.0077113,0.0891
0.0082142,-0.058539,0.071798
0.0078976,-0.042429,0.10392
0.0084454,-0.068981,0.059308
0.010206,-0.045514,0.10045
0.0055293,-0.069958,0.027664
0.0062908,-0.036499,0.062512
0.0061949,-0.04304,0.02239
0.0088486,-0.071389,0.033699
0.0086293,-0.044956,0.014868
0.0070054,-0.04493,0.021502
0.0075133,-0.023778,0.12153
0.0063536,-0.028803,0.012014
0.010068,-0.063345,0.037227
0.009058,-0.056178,0.064382
0.0067238,-0.0048586,0.02526
0.0095714,-0.0019745,0.1058
0.010595,-0.0042906,0.074012
0.006856,-0.024135,0.027919
0.0054911,-0.042448,0.021581
0.010595,-0.040247,0.11611
0.0054703,-0.039824,0.0087653
0.010869,-0.036747,0.090239
0.0074909,-0.018648,0.018032
0.0092981,-0.069052,0.041912
0.010177,-0.058123,0.098837
0.0087228,-0.058146,0.0070253
0.0017028,-0.049627,0.013798
0.010263,-0.002627,0.097557
0.0081451,-0.038827,0.091623
0.0081637,-0.040038,0.044325
0.008415,-0.043864,0.057582
0.0080482,-0.017329,0.021111
0.0090291,-0.068302,0.084755
0.0096482,-0.012173,0.092228
0.014209,-0.0016035,0.04338
0.0091137,-0.058331,0.095913
0.0075058,-0.049643,0.059698
0.0089192,-0.064854,0.065352
0.0096349,-0.0045626,0.062497
0.010546,-0.015087,0.089957
0.011775,-0.057296,0.082153
0.0089172,-0.0018947,0.056421
0.01385,-0.0087938,0.12341
0.0077576,-0.039703,0.052885
0.0098002,-0.043753,0.007707
0.010244,-0.064179,0.07317
0.0055481,-0.03866,0.047925
0.010711,-0.019613,0.12321
0.0085072,-4.3259e-05,0.053176
0.0072394,-0.061689,0.071142
0.010992,-0.061435,0.084677
0.0044605,-0.033475,0.030479
0.0088516,-0.060858,0.068578
0.008611,-0.06528,0.069415
0.0063476,-0.035144,0.0633
0.011844,-0.0019849,0.11711
0.0031621,-0.063873,0.015051
0.0082595,-0.058421,0.019275
0.011148,-0.02256,0.12109
0.013073,0.00060591,0.072688
0.0080355,-0.058869,0.072633
0.01116,-0.055279,0.035133
0.0087274,-0.039894,0.045173
0.014714,-0.053173,0.10525
0.0063834,-0.032812,0.014368
0.0071543,-0.035386,0.019006
0.0074827,-0.020275,0.025697
0.010576,-0.0020537,0.090568
0.011171,-0.013168,0.088933
0.011105,-0.01395,0.092032
0.011909,-0.0056448,0.075185
0.0049537,-0.042932,0.011652
0.0023698,-0.025903,0.015577
0.013713,-0.0062917,0.123
0.00836,-0.04736,0.037509
0.008564,-0.035406,0.065213
0.0075272,-0.040525,0.060813
0.0097977,-0.024786,0.026148
0.0087672,-0.022033,0.025765
0.0063408,-0.064687,0.015929
0.0096806,-0.061274,0.063689
0.0087917,-0.055153,0.058938
0.0092621,-0.063108,0.066645
0.0079605,-0.020309,0.032252
0.0061306,-0.0022946,0.026389
0.009883,-0.039296,0.062854
0.01269,-0.025415,0.12212
0.009777,-0.062552,0.061264
0.008743,-0.057471,0.08998
0.0052028,-0.031321,0.0121
0.0082918,-0.031249,0.033782
0.0096324,-0.062124,0.065852
0.0099297,-0.058738,0.064963
0.010202,-0.058744,0.072121
0.0094688,-0.022579,0.032672
0.010777,-0.069222,0.078195
0.0091499,-0.050028,0.032419
0.0087955,-0.038799,0.026623
0.0098594,-0.0314,0.028031
0.0094148,-0.049069,0.03256
0.0089824,-0.035176,0.06335
0.0098665,-0.047816,0.034284
0.010271,-0.0435,0.10287
0.010005,-0.067395,0.064584
0.012196,-0.039773,0.11615
0.011021,-0.05027,0.055417
0.0073505,-0.060862,0.039423
0.011871,-0.039991,0.09296
0.0096303,-0.0063763,0.092069
0.0090002,-0.034595,0.015912
0.01166,-0.057649,0.0048697
0.013001,-0.040042,0.092242
0.009705,-0.05697,0.082897
0.0094605,-0.053051,0.053991
0.010316,-0.062509,0.059911
0.014546,-0.067565,0.054849
0.0069916,-0.05672,0.038572
0.011019,-0.067059,0.070286
0.0074029,-0.001953,0.10446
0.011209,-0.0030717,0.10413
0.013808,-0.049071,0.055073
0.01516,-0.0040139,0.12092
0.012169,-0.064746,0.086383
0.014827,-0.049287,0.10665
0.011315,-0.057931,0.073795
0.0086312,-0.05582,0.021108
0.010197,-0.037946,0.066865
0.0089619,-0.039305,0.057032
0.0084534,-0.041846,0.021434
0.010915,-0.060406,0.095844
0.011062,-0.069156,0.057258
0.0083295,-0.01599,0.026547
0.007143,-0.013792,0.024609
0.0073134,-0.037202,0.026701
0.0096318,-0.0385,0.003635
0.010695,-0.061041,0.092104
0.011927,-0.041903,0.045384
0.0097612,-0.062841,0.010136
0.010711,-0.002253,0.026501
0.010844,-0.043391,0.0085934
0.0082987,-0.019298,0.023881
0.0086397,-0.033781,0.01787
0.0088823,-0.054227,0.081138
0.010595,-0.052754,0.034045
0.010942,0.00066296,0.071381
0.0060226,-0.018018,0.030105
0.011677,-0.036408,0.088866
0.014087,-0.0021032,0.041516
0.0084166,-0.067207,0.04119
0.011986,-0.023671,0.0093897
0.011303,-0.04266,0.083726
0.019266,-0.0017951,0.037262
0.016346,-0.047281,0.043986
0.01156,-0.069904,0.042307
0.0078308,-0.068482,0.06886
0.010672,-0.03536,0.090391
0.009419,0.00050351,0.048912
0.012331,-0.060112,0.034836
0.013348,-0.0018117,0.082866
0.010256,-0.066766,0.072251
0.012307,-0.035583,0.025474
0.010317,-0.037075,0.024883
0.010792,-0.035512,0.11903
0.011254,-0.064785,0.070769
0.0085768,-0.04966,0.039063
0.015235,-0.029084,0.12102
0.012511,-0.045976,0.087456
0.011391,-0.038657,0.083686
0.011834,-0.06959,0.064712
0.010896,-0.054078,0.080469
0.00839,-0.052356,0.0084171
0.0094805,-0.043315,0.0085256
0.015068,-0.025218,0.12118
0.010361,-0.017357,0.018132
0.010631,-0.052581,0.056961
0.011795,-0.054631,0.10482
0.0091942,-0.037646,0.052788
0.0088524,-0.034984,0.064351
0.0098264,-0.010295,0.023659
0.011311,-0.042956,0.020733
0.009667,-0.0042896,0.094644
0.011284,-0.0022668,0.02922
0.012197,0.0013895,0.051366
0.012548,-0.067807,0.076785
0.0098134,-0.039519,0.042722
0.011072,-0.031539,0.028187
0.0098339,-0.028824,0.023561
0.013524,-0.047817,0.084906
0.012655,-0.035012,0.089674
0.011075,-0.042153,0.085051
0.01296,-0.058074,0.054104
0.010855,-0.0096607,0.024151
0.01461,-0.063449,0.090135
0.012872,-0.039521,0.062664
0.015342,-0.057854,0.10013
0.009428,-0.040882,0.042034
0.0079898,-0.038541,0.092587
0.013276,-0.041997,0.080624
0.011736,-0.061881,0.088833
0.0081852,-0.070818,0.048055
0.011447,-0.044069,0.058631
0.010436,-0.0022843,0.063756
0.012787,-0.055419,0.080506
0.014394,-0.011756,0.12142
0.012826,-0.035622,0.086489
0.0086057,-0.043289,0.013268
0.012581,-0.054705,0.078555
0.011459,-0.065261,0.05928
0.0092716,-0.055958,0.0058221
0.0092982,-0.047246,0.0064531
0.011359,-0.029308,0.0066569
0.012616,-0.055669,0.052696
0.010436,0.00054845,0.047724
0.010227,-0.027217,0.02306
0.011196,-0.0030918,0.02557
0.012113,-0.036506,0.086923
0.011464,-0.044468,0.10926
0.010903,-0.055094,0.022268
0.01236,-0.0051836,0.097695
0.014487,-6.6705e-05,0.036624
0.0095284,-0.063615,0.014955
0.010476,-0.042448,0.11377
0.012786,-0.061765,0.083626
0.012508,-0.018435,0.11233
0.013312,-0.020035,0.11091
0.010646,-0.035111,0.027609
0.012127,-0.0037076,0.060691
0.012971,-0.017229,0.12218
0.013359,-0.017351,0.12007
0.011521,-0.039583,0.052152
0.012843,-0.017384,0.11109
0.011782,-0.038037,0.027659
0.0093142,-0.066199,0.017083
0.012252,-0.0053879,0.10151
0.015828,-0.050683,0.10594
0.0086857,-0.029025,0.011286
0.012249,0.00056694,0.064261
0.012262,-0.0032483,0.093131
0.012613,-0.0049365,0.10249
0.012291,-0.038156,0.094131
0.013555,-0.011169,0.093909
0.013126,-0.013047,0.089673
0.012425,-0.0072684,0.096087
0.016706,-0.0028416,0.11722
0.013734,-0.019087,0.10957
0.013411,-0.038151,0.065552
0.012752,-0.045178,0.044157
0.010467,-0.067894,0.019616
0.012403,-0.04997,0.031623
0.013408,0.00084469,0.055453
0.013766,-0.0047599,0.10481
